ad_id,city_id,category_id,market,date_posted,date_expired,price_per_sqm,price,rooms_num
62751665,26,101,secondary,2/9/2022,3/11/2022,13590,530000,2
62737788,26,101,primary,2/5/2022,6/1/2022,7900,388364,3
62835668,26,101,secondary,3/3/2022,3/30/2022,11693,449000,2
62933221,26,101,secondary,3/30/2022,3/30/2022,63,15000,5
62744375,26,101,primary,2/7/2022,3/29/2022,10161,767244,4
62903981,26,101,primary,3/22/2022,6/20/2022,20320,800000,2
62750730,26,101,primary,2/9/2022,6/9/2022,10395,700000,3
62787187,1004,101,primary,2/18/2022,4/19/2022,8601,600000,3
62813869,26,101,secondary,2/24/2022,3/16/2022,14744,749000,2
62756777,26,101,primary,2/10/2022,6/10/2022,15927,800000,3
62735796,26,101,secondary,2/4/2022,5/4/2022,12658,2000000,5
62822114,26,101,secondary,2/28/2022,4/4/2022,10489,493000,3
62823274,26,101,secondary,2/28/2022,3/7/2022,13048,530000,2
62903853,26,101,primary,3/22/2022,4/21/2022,12255,700000,3
62868240,26,101,primary,3/11/2022,5/10/2022,9867,740000,4
62869339,26,101,secondary,3/12/2022,4/11/2022,13150,430000,1
62776996,26,101,secondary,2/16/2022,3/2/2022,15243,689000,2
62813051,26,101,primary,2/24/2022,3/26/2022,9200,405628,3
62935446,26,101,secondary,3/30/2022,4/29/2022,10435,480000,2
62925825,1004,101,secondary,3/28/2022,6/1/2022,6189,229000,2
62746954,26,101,secondary,2/8/2022,2/21/2022,15020,380000,1
62831309,26,101,secondary,3/2/2022,4/27/2022,13441,749999,3
62917053,26,101,secondary,3/25/2022,4/21/2022,9887,535000,2
62835566,26,101,secondary,3/3/2022,3/31/2022,15680,1499000,4
62841406,26,101,primary,3/4/2022,4/3/2022,24862,2884000,4
62754020,1004,101,secondary,2/9/2022,6/9/2022,7900,395000,2
62903894,26,101,primary,3/22/2022,6/20/2022,12610,500000,2
62924684,26,101,secondary,3/28/2022,4/28/2022,14181,1645000,5
62773860,26,101,secondary,2/15/2022,6/15/2022,11800,764640,3
62856309,26,101,primary,3/9/2022,7/7/2022,10590,674583,3
62919417,1004,101,secondary,3/25/2022,5/24/2022,6946,389000,3
62878051,26,101,secondary,3/15/2022,5/6/2022,10000,560000,3
62836227,26,101,primary,3/3/2022,7/1/2022,14085,500000,2
62751694,26,101,primary,2/9/2022,2/11/2022,14071,239200,1
62755908,26,101,secondary,2/10/2022,6/10/2022,13003,420000,1
62766012,26,101,secondary,2/13/2022,3/15/2022,10584,598000,2
62903717,1004,101,secondary,3/22/2022,4/28/2022,6663,250000,2
62776122,26,101,primary,2/15/2022,6/15/2022,13303,700000,2
62867912,26,101,secondary,3/11/2022,4/26/2022,10893,610000,3
62903899,26,101,primary,3/22/2022,4/21/2022,15476,600000,2
62875979,1004,101,secondary,3/14/2022,6/15/2022,10365,542000,3
62864575,26,101,primary,3/10/2022,4/9/2022,13500,895860,3
62878605,26,101,secondary,3/15/2022,6/13/2022,16053,610000,1
62868447,26,101,secondary,3/11/2022,5/11/2022,12258,380000,1
62892566,26,101,secondary,3/18/2022,6/16/2022,11984,865000,3
62787462,26,101,secondary,2/18/2022,3/16/2022,13500,459000,2
62860129,26,101,secondary,3/9/2022,4/8/2022,13710,425000,1
62917265,26,101,secondary,3/25/2022,6/23/2022,15000,686250,2
62797561,26,101,secondary,2/21/2022,3/11/2022,12000,540000,2
62739379,26,101,secondary,2/6/2022,3/8/2022,12843,899000,3
62759908,26,101,secondary,2/11/2022,3/18/2022,15982,696000,2
62885029,26,101,secondary,3/16/2022,4/16/2022,11985,779000,4
62885135,26,101,secondary,3/16/2022,4/22/2022,12267,460000,2
62875494,26,101,secondary,3/14/2022,6/12/2022,17559,4200000,6
62934208,26,101,primary,3/30/2022,4/30/2022,14090,679000,3
62903882,26,101,primary,3/22/2022,4/21/2022,15476,600000,2
62834754,1004,101,secondary,3/2/2022,4/14/2022,6693,255000,2
62808649,1004,101,secondary,2/23/2022,3/24/2022,6146,295000,2
62742243,1004,101,primary,2/7/2022,5/2/2022,9190,630000,3
62904191,26,101,primary,3/22/2022,6/20/2022,14321,700000,2
62751435,26,101,primary,2/9/2022,6/9/2022,15385,500000,2
62849778,26,101,secondary,3/7/2022,3/21/2022,10000,460000,2
62836488,26,101,secondary,3/3/2022,3/14/2022,15229,399000,1
62831144,1004,101,secondary,3/2/2022,6/30/2022,6339,209000,1
62789408,26,101,primary,2/18/2022,3/20/2022,17864,664000,2
62903852,26,101,primary,3/22/2022,6/20/2022,11092,700000,3
62798362,26,101,secondary,2/21/2022,3/24/2022,10674,950000,4
62759255,26,101,secondary,2/11/2022,3/17/2022,12386,1500000,4
62931084,26,101,secondary,3/29/2022,4/24/2022,17900,966600,2
61545286,26,101,secondary,2/23/2021,3/21/2022,24327,2530000,4
62785937,26,101,secondary,2/17/2022,4/11/2022,10610,569000,3
62876232,26,101,primary,3/14/2022,4/13/2022,8677,654618,4
62735608,26,101,primary,2/4/2022,3/6/2022,8765,902057,4
62770221,26,101,primary,2/14/2022,3/16/2022,10980,622000,3
62803647,26,101,secondary,2/22/2022,4/23/2022,11449,790000,3
62902497,1004,101,secondary,3/22/2022,4/21/2022,6789,258000,2
62881148,26,101,secondary,3/15/2022,5/4/2022,12242,557000,2
62905751,26,101,primary,3/22/2022,5/21/2022,27440,700000,1
62904220,26,101,primary,3/22/2022,7/7/2022,14075,600000,2
62864871,26,101,secondary,3/11/2022,6/9/2022,14225,1198000,3
62903752,26,101,primary,3/22/2022,6/20/2022,13161,600000,2
62732215,26,101,secondary,2/3/2022,3/5/2022,15942,1100000,4
62794075,26,101,secondary,2/20/2022,6/20/2022,11800,649000,3
62879154,26,101,secondary,3/15/2022,4/5/2022,12839,710000,3
62821318,26,101,secondary,2/27/2022,3/31/2022,17157,676000,2
62766651,26,101,secondary,2/13/2022,3/28/2022,9000,635400,3
62833319,26,101,secondary,3/2/2022,4/1/2022,10938,630000,3
61664210,26,101,secondary,3/24/2021,3/5/2022,12992,990000,3
62844889,26,101,secondary,3/5/2022,4/4/2022,9000,369000,2
62833506,26,101,secondary,3/2/2022,6/30/2022,20662,1710000,3
62770970,1004,101,secondary,2/14/2022,5/19/2022,5673,295000,2
62735064,26,101,primary,2/4/2022,3/6/2022,8923,319342,1
62900046,26,101,secondary,3/21/2022,5/6/2022,13559,525000,2
62751458,26,101,primary,2/9/2022,6/9/2022,15198,600000,2
62791002,26,101,secondary,2/18/2022,2/25/2022,11216,415000,2
62745879,26,101,secondary,2/8/2022,3/15/2022,12701,766000,3
62774109,1004,101,secondary,2/15/2022,5/6/2022,4768,460000,3
62767189,26,101,primary,2/13/2022,3/8/2022,23434,1059695,2
62896277,26,101,secondary,3/19/2022,4/18/2022,13230,729000,2
62914694,26,101,secondary,3/24/2022,4/23/2022,13487,550000,2
62900928,26,101,primary,3/21/2022,4/20/2022,12078,1047607,4
62815848,26,101,secondary,2/25/2022,6/29/2022,12255,674000,3
62888007,1004,101,secondary,3/17/2022,5/16/2022,6686,355000,2
62745874,26,101,secondary,2/8/2022,2/21/2022,11563,1650000,4
62787746,1004,101,secondary,2/18/2022,3/24/2022,5876,215000,2
62808325,26,101,secondary,2/23/2022,5/13/2022,14386,615000,2
62896178,26,101,secondary,3/19/2022,4/18/2022,9894,840000,4
62898372,26,101,secondary,3/21/2022,4/15/2022,14860,765000,2
62903791,26,101,primary,3/22/2022,6/20/2022,25839,6400000,6
62776246,26,101,primary,2/15/2022,6/15/2022,14681,700000,2
62792577,1004,101,secondary,2/19/2022,3/21/2022,6112,599000,3
62799638,26,101,secondary,2/21/2022,2/22/2022,7500,450000,3
62802318,26,101,secondary,2/22/2022,3/24/2022,13970,656590,2
62765665,26,101,secondary,2/13/2022,6/22/2022,9583,1150000,4
62724258,1004,101,secondary,2/1/2022,4/8/2022,6574,309000,2
62886081,1004,101,secondary,3/16/2022,5/25/2022,7078,310000,2
62878649,26,101,secondary,3/15/2022,4/14/2022,15677,475000,2
62831333,1004,101,secondary,3/2/2022,5/19/2022,7987,299360,2
62845046,26,101,primary,3/5/2022,4/4/2022,11320,505000,2
62880504,1004,101,secondary,3/15/2022,4/11/2022,6556,295000,2
62924781,26,101,primary,3/28/2022,6/26/2022,19658,1000000,3
62838805,26,101,secondary,3/3/2022,7/1/2022,11702,550000,2
62895409,26,101,secondary,3/19/2022,5/12/2022,12804,589000,3
62797998,26,101,primary,2/21/2022,3/9/2022,10200,767244,4
62756811,26,101,primary,2/10/2022,6/10/2022,12974,1000000,4
62898674,26,101,secondary,3/21/2022,6/19/2022,11000,553300,2
62826417,26,101,primary,3/1/2022,6/29/2022,21265,891000,2
62826429,26,101,primary,3/1/2022,6/29/2022,25545,843000,1
62874522,26,101,secondary,3/14/2022,3/30/2022,13757,509000,2
62766303,26,101,secondary,2/13/2022,4/8/2022,14800,814000,2
62846520,1004,101,primary,3/6/2022,3/13/2022,8091,415700,3
62818175,26,101,secondary,2/25/2022,5/18/2022,30000,4935000,4
62869694,1004,101,secondary,3/12/2022,3/17/2022,5811,215000,2
62894850,26,101,secondary,3/18/2022,3/29/2022,12802,530000,2
62735528,26,101,primary,2/4/2022,3/6/2022,8717,657636,4
62769864,26,101,secondary,2/14/2022,3/31/2022,8088,550000,4
62830392,1004,101,secondary,3/1/2022,5/1/2022,6235,249400,1
62925581,1004,101,secondary,3/28/2022,6/26/2022,6105,599000,3
62766958,26,101,secondary,2/13/2022,4/13/2022,10645,1650000,5
62843410,26,101,primary,3/4/2022,4/29/2022,10250,896875,5
62830416,1004,101,primary,3/1/2022,3/13/2022,7372,475570,4
62835930,1004,101,secondary,3/3/2022,4/15/2022,6257,299000,2
62791361,26,101,secondary,2/18/2022,4/19/2022,15887,815000,2
62886976,26,101,secondary,3/17/2022,4/21/2022,13521,649000,2
62912604,26,101,secondary,3/24/2022,4/21/2022,14563,765000,2
62835510,26,101,primary,3/3/2022,7/1/2022,12536,700000,3
62764613,26,101,primary,2/12/2022,3/14/2022,10355,689144,2
61677477,1004,101,secondary,3/29/2021,3/18/2022,8639,158000,1
62800007,26,101,secondary,2/21/2022,2/22/2022,7788,419000,2
62845129,26,101,secondary,3/5/2022,3/25/2022,11522,530000,3
62884303,26,101,primary,3/16/2022,6/14/2022,10119,500000,2
62834345,26,101,primary,3/2/2022,4/3/2022,19781,2525000,5
62808323,26,101,secondary,2/23/2022,3/15/2022,9894,465000,3
62861066,26,101,secondary,3/10/2022,7/5/2022,11947,545000,2
62870036,26,101,secondary,3/12/2022,4/25/2022,10927,389000,1
62794020,26,101,secondary,2/20/2022,4/9/2022,14792,710000,3
62823092,26,101,secondary,2/28/2022,3/8/2022,21742,1600000,3
62769724,26,101,secondary,2/14/2022,4/14/2022,20964,987000,2
62774055,1004,101,secondary,2/15/2022,2/19/2022,7528,399000,3
62868039,26,101,primary,3/11/2022,4/10/2022,13742,608890,2
62783160,26,101,primary,2/17/2022,6/17/2022,22210,777349,1
62799209,26,101,secondary,2/21/2022,4/28/2022,8684,950000,4
62733626,26,101,secondary,2/4/2022,7/4/2022,13187,480000,1
62776245,26,101,primary,2/15/2022,6/16/2022,15263,600000,2
62739067,26,101,secondary,2/5/2022,4/3/2022,14696,920000,3
62761030,26,101,secondary,2/11/2022,5/15/2022,10006,620000,3
62756778,26,101,primary,2/10/2022,6/10/2022,13571,800000,3
62816436,26,101,secondary,2/25/2022,3/8/2022,16854,1500000,3
62742713,26,101,primary,2/7/2022,3/28/2022,10400,650000,3
62785668,26,101,secondary,2/17/2022,3/2/2022,15163,699000,2
62763657,1004,101,primary,2/11/2022,2/23/2022,9232,323201,2
62840406,26,101,secondary,3/4/2022,5/6/2022,10531,754000,3
61530849,26,101,secondary,2/19/2021,2/18/2022,8864,429000,2
61550223,26,101,secondary,2/24/2021,6/19/2022,8809,414000,2
62913099,26,101,primary,3/24/2022,6/22/2022,19802,1400000,3
62905912,26,101,primary,3/22/2022,4/21/2022,18916,1314500,3
62768945,26,101,secondary,2/14/2022,5/15/2022,43396,2300000,2
62780664,26,101,secondary,2/16/2022,2/25/2022,11707,679000,3
62733526,26,101,primary,2/4/2022,3/31/2022,7434,419900,3
62815833,26,101,secondary,2/25/2022,3/12/2022,14600,292000,1
62789464,26,101,primary,2/18/2022,6/18/2022,28073,1900000,3
62848055,26,101,primary,3/7/2022,7/5/2022,15488,600000,2
62776556,26,101,secondary,2/15/2022,2/25/2022,12941,440000,2
62840958,26,101,secondary,3/4/2022,5/30/2022,10727,1299000,4
62898242,26,101,secondary,3/20/2022,4/14/2022,12664,570000,2
62751540,26,101,primary,2/9/2022,3/11/2022,14104,600000,2
62778308,26,101,secondary,2/16/2022,3/18/2022,14150,699000,2
62750945,26,101,secondary,2/9/2022,5/31/2022,14077,656000,2
62854318,26,101,secondary,3/8/2022,3/17/2022,13030,615000,3
62801209,26,101,secondary,2/22/2022,6/22/2022,19000,608000,2
62876227,26,101,primary,3/14/2022,4/13/2022,8715,632908,4
61599848,26,101,secondary,3/9/2021,2/28/2022,19817,6500000,6
62904415,26,101,primary,3/22/2022,6/20/2022,14562,700000,2
62729385,26,101,secondary,2/3/2022,2/19/2022,11699,420000,2
62904126,26,101,primary,3/22/2022,6/20/2022,19861,800000,2
62914575,1004,101,primary,3/24/2022,5/25/2022,7115,378500,3
62865795,26,101,secondary,3/11/2022,3/17/2022,10650,999000,3
62904015,26,101,primary,3/22/2022,6/20/2022,19484,800000,2
62935729,26,101,secondary,3/30/2022,4/29/2022,9786,1190000,4
62903958,26,101,primary,3/22/2022,4/21/2022,16868,1200000,3
62755676,26,101,primary,2/10/2022,3/29/2022,12952,679999,3
62877532,1004,101,secondary,3/15/2022,3/30/2022,8245,530000,3
62729444,26,101,primary,2/3/2022,2/18/2022,7757,799000,5
62788798,26,101,secondary,2/18/2022,2/26/2022,12955,399000,1
62859797,1004,101,secondary,3/9/2022,3/25/2022,6087,280000,2
62764627,26,101,primary,2/12/2022,3/14/2022,9687,730414,4
62887899,26,101,secondary,3/17/2022,4/16/2022,12838,475000,2
62789364,26,101,secondary,2/18/2022,6/18/2022,12725,649000,2
62816973,26,101,secondary,2/25/2022,6/30/2022,10313,495000,2
62891535,26,101,primary,3/18/2022,4/17/2022,9999,845000,4
62900162,26,101,secondary,3/21/2022,3/23/2022,9407,555000,3
61605421,1004,101,primary,3/10/2021,6/29/2022,8100,337851,2
62914316,26,101,primary,3/24/2022,4/23/2022,13248,600000,2
62927998,26,101,secondary,3/29/2022,6/3/2022,11893,588700,2
62873193,26,101,secondary,3/14/2022,5/5/2022,13427,619000,2
62919474,26,101,secondary,3/25/2022,6/24/2022,13734,629000,3
62743383,1004,101,secondary,2/7/2022,2/16/2022,6813,289000,2
62931146,26,101,primary,3/29/2022,4/28/2022,10106,674377,3
62750736,26,101,primary,2/9/2022,6/9/2022,11773,700000,3
62733479,26,101,secondary,2/4/2022,2/22/2022,12664,309000,1
62903960,26,101,primary,3/22/2022,6/20/2022,12407,600000,3
62756722,26,101,primary,2/10/2022,4/11/2022,13952,800000,3
62762637,26,101,primary,2/11/2022,6/11/2022,14768,1845960,4
62831695,26,101,secondary,3/2/2022,6/30/2022,10647,635000,3
62875749,1004,101,secondary,3/14/2022,4/13/2022,7440,295000,2
62794998,26,101,secondary,2/20/2022,2/28/2022,14265,4850000,4
62934471,26,101,primary,3/30/2022,4/21/2022,12314,585900,2
62891721,26,101,primary,3/18/2022,4/13/2022,26202,2176106,3
62830026,26,101,secondary,3/1/2022,3/4/2022,14800,370000,1
62873587,26,101,secondary,3/14/2022,4/14/2022,12925,685000,3
62825821,1004,101,secondary,2/28/2022,4/29/2022,6719,285000,2
62929310,26,101,primary,3/29/2022,6/27/2022,11319,919342,4
62774427,26,101,secondary,2/15/2022,2/25/2022,13656,480000,2
62819870,26,101,secondary,2/26/2022,6/2/2022,17857,625000,2
62856798,1004,101,primary,3/9/2022,4/8/2022,8996,500000,2
62912660,1004,101,primary,3/24/2022,4/1/2022,7517,382456,3
62809900,26,101,primary,2/23/2022,3/9/2022,13703,735005,3
62916145,26,101,secondary,3/25/2022,4/24/2022,11152,736000,3
62825540,26,101,secondary,2/28/2022,3/30/2022,12012,890000,3
62810380,26,101,secondary,2/23/2022,4/19/2022,10953,770000,4
62904357,26,101,primary,3/22/2022,5/21/2022,13031,800000,3
62824583,26,101,primary,2/28/2022,6/28/2022,19934,900000,2
62775089,1004,101,secondary,2/15/2022,2/25/2022,5232,295000,3
62927247,26,101,primary,3/28/2022,4/27/2022,14338,487500,2
62866572,1004,101,secondary,3/11/2022,3/21/2022,6850,272000,2
62904181,26,101,primary,3/22/2022,5/21/2022,19408,800000,2
62731168,26,101,secondary,2/3/2022,3/8/2022,11683,479000,2
62876984,26,101,secondary,3/14/2022,4/4/2022,9728,429000,2
62875842,26,101,secondary,3/14/2022,4/6/2022,10152,400000,2
62889175,26,101,secondary,3/17/2022,4/16/2022,16667,650000,2
62869040,1004,101,secondary,3/12/2022,4/11/2022,6452,400000,3
62903746,26,101,primary,3/22/2022,6/20/2022,13187,600000,2
62904295,26,101,primary,3/22/2022,6/20/2022,15919,600000,2
62778412,26,101,primary,2/16/2022,4/17/2022,8886,430595,2
62790728,26,101,secondary,2/18/2022,3/21/2022,12463,420000,2
62750677,26,101,primary,2/9/2022,6/9/2022,10661,900000,4
61671838,26,101,secondary,3/26/2021,2/28/2022,11919,739000,3
62765413,26,101,secondary,2/12/2022,2/25/2022,13362,628000,2
62803423,1004,101,primary,2/22/2022,6/22/2022,9609,600000,3
62730523,26,101,secondary,2/3/2022,2/17/2022,10344,439000,2
62778438,26,101,primary,2/16/2022,3/18/2022,8966,320902,1
62859691,26,101,primary,3/9/2022,4/8/2022,8718,656206,4
62785654,26,101,secondary,2/17/2022,3/9/2022,8766,469000,3
62871258,1004,101,primary,3/13/2022,4/12/2022,7544,455507,4
62816328,26,101,primary,2/25/2022,3/25/2022,11807,714906,3
62904377,26,101,primary,3/22/2022,6/20/2022,13576,1000000,4
62756801,26,101,primary,2/10/2022,3/12/2022,15755,700000,2
62767381,1004,101,secondary,2/13/2022,3/15/2022,9107,469000,2
62835546,26,101,primary,3/3/2022,7/1/2022,11708,900000,4
62731982,1004,101,primary,2/3/2022,5/4/2022,8601,600000,3
62764508,26,101,primary,2/12/2022,6/17/2022,11229,393000,2
62927291,26,101,secondary,3/29/2022,3/30/2022,11981,623000,4
62751484,26,101,primary,2/9/2022,6/9/2022,14090,700000,3
62898873,26,101,secondary,3/21/2022,4/1/2022,11458,550000,2
62919852,26,101,primary,3/26/2022,4/25/2022,9516,609000,4
62769361,26,101,secondary,2/14/2022,3/16/2022,12204,299000,2
62846788,26,101,secondary,3/6/2022,4/18/2022,8408,639000,2
62761972,26,101,primary,2/11/2022,6/28/2022,19815,600000,2
62913157,26,101,primary,3/24/2022,6/22/2022,21216,600000,1
62794000,26,101,secondary,2/20/2022,3/22/2022,21998,1700000,3
62746663,26,101,secondary,2/8/2022,6/8/2022,13725,700000,3
62881254,26,101,secondary,3/15/2022,3/24/2022,12716,515000,2
62804065,26,101,secondary,2/22/2022,3/28/2022,9167,495000,3
62864758,26,101,secondary,3/11/2022,3/31/2022,12443,545000,2
62742112,26,101,secondary,2/7/2022,3/15/2022,9520,1190000,5
62885645,26,101,secondary,3/16/2022,3/28/2022,15075,799000,3
62770736,26,101,secondary,2/14/2022,3/3/2022,12865,485000,2
62824540,26,101,primary,2/28/2022,6/28/2022,19629,900000,2
62771640,26,101,secondary,2/14/2022,3/28/2022,11580,399500,2
62793964,26,101,secondary,2/20/2022,3/22/2022,12609,550000,3
62886240,1004,101,primary,3/17/2022,3/30/2022,8291,427000,3
62744540,26,101,secondary,2/7/2022,4/10/2022,11052,830000,3
62826559,26,101,primary,3/1/2022,4/30/2022,16260,1200000,3
62771163,26,101,secondary,2/14/2022,4/13/2022,11926,675000,2
62903565,26,101,primary,3/22/2022,6/20/2022,14663,700000,3
62826432,26,101,primary,3/1/2022,6/29/2022,21286,887000,2
62848551,26,101,secondary,3/7/2022,3/16/2022,10710,445000,2
62849174,26,101,secondary,3/7/2022,4/6/2022,11454,520000,2
62875006,26,101,primary,3/14/2022,6/12/2022,13511,608000,2
62839603,26,101,secondary,3/3/2022,7/3/2022,14342,545000,2
62757188,26,101,primary,2/10/2022,5/11/2022,16168,600000,2
62928594,26,101,primary,3/29/2022,3/31/2022,14071,239200,1
62912925,26,101,primary,3/24/2022,6/22/2022,15499,500000,1
62799959,26,101,secondary,2/21/2022,2/22/2022,7295,335000,2
62859714,26,101,primary,3/9/2022,4/8/2022,8602,671877,4
62892193,26,101,primary,3/18/2022,6/16/2022,12597,600000,3
62812466,26,101,secondary,2/24/2022,4/25/2022,16694,409000,1
62848893,26,101,primary,3/7/2022,7/5/2022,10656,500000,3
62825593,26,101,secondary,2/28/2022,5/20/2022,21778,980000,2
62750704,26,101,primary,2/9/2022,3/11/2022,12995,400000,1
62767562,26,101,secondary,2/14/2022,2/18/2022,11216,415000,2
62763749,26,101,secondary,2/12/2022,3/13/2022,11876,690000,3
62779146,26,101,secondary,2/16/2022,5/17/2022,14690,535000,1
62903516,26,101,primary,3/22/2022,6/20/2022,12817,900000,4
62726949,26,101,secondary,2/2/2022,3/4/2022,16275,415000,1
62823073,26,101,secondary,2/28/2022,6/28/2022,11094,950000,4
62822515,1004,101,secondary,2/28/2022,6/28/2022,5375,299000,1
62797296,26,101,secondary,2/21/2022,6/26/2022,21154,1100000,2
62781800,26,101,secondary,2/17/2022,3/28/2022,13000,406900,1
62891889,26,101,secondary,3/18/2022,3/21/2022,17000,1040230,3
62788098,1004,101,secondary,2/18/2022,3/21/2022,7043,425000,2
62906918,1004,101,secondary,3/22/2022,5/21/2022,7679,407000,3
62751409,26,101,primary,2/9/2022,6/9/2022,15654,600000,2
62762681,26,101,primary,2/11/2022,3/1/2022,9845,571000,3
62868829,1004,101,primary,3/11/2022,4/5/2022,8523,324201,2
62757231,26,101,primary,2/10/2022,6/10/2022,15466,500000,1
62720643,26,101,primary,2/1/2022,3/3/2022,17281,2243600,5
62814583,26,101,secondary,2/25/2022,3/25/2022,10638,500000,3
62933133,26,101,primary,3/30/2022,4/29/2022,10899,567400,3
62776212,26,101,primary,2/15/2022,6/15/2022,14913,900000,3
61605190,1004,101,primary,3/10/2021,6/29/2022,7900,324532,2
62773097,26,101,secondary,2/15/2022,3/17/2022,20861,3150000,5
62778045,26,101,secondary,2/16/2022,6/16/2022,8431,489000,4
62838302,26,101,secondary,3/3/2022,3/23/2022,12157,699000,2
62849434,26,101,primary,3/7/2022,4/6/2022,9756,800000,4
62735855,26,101,secondary,2/4/2022,3/7/2022,12955,570000,2
62840120,26,101,secondary,3/4/2022,4/3/2022,15059,1280000,3
62833328,26,101,secondary,3/2/2022,3/25/2022,12427,599000,3
62826321,26,101,primary,3/1/2022,7/3/2022,19728,826000,1
62899695,26,101,primary,3/21/2022,4/20/2022,12645,724192,3
62879629,26,101,primary,3/15/2022,6/13/2022,9339,1220755,4
